USER_ID,PATH_CATEGORY_NAME,AGE_GROUP,GENDER,REGION,YEAR_PATH_STARTED
U2498174825456766650,DATA,25-29 ans,Homme,Île-de-France,2024
U1403315158306937032,DATA,25-29 ans,Non renseigné,Île-de-France,2022
U-2227482795136931554,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2025
U528437695410135275,DATA,30-34 ans,Homme,Grand Est,2024
U4634138495171799979,DATA,45-49 ans,Femme,Île-de-France,2023
U-1084725500870725903,DATA,40-44 ans,Homme,Auvergne-Rhône-Alpes,2023
U5020106713321548255,DATA,30-34 ans,Homme,Provence-Alpes-Côte d'Azur,2024
U7316084377269375608,DATA,35-39 ans,Homme,Occitanie,2023
U-7986321633943162508,DATA,25-29 ans,Femme,Île-de-France,2025
U-5853618928983950017,DATA,35-39 ans,Femme,Île-de-France,2023
U172855521812227536,DATA,35-39 ans,Non renseigné,Nouvelle-Aquitaine,2024
U3937625908762108357,DATA,30-34 ans,Non renseigné,Occitanie,2022
U425868562892843570,DATA,30-34 ans,Femme,Île-de-France,2022
U-9150541276468259145,DATA,60 ans ou plus,Homme,Provence-Alpes-Côte d'Azur,2022
U-2027249657827868659,DATA,45-49 ans,Homme,Île-de-France,2022
U6939222138208218802,DATA,25-29 ans,Femme,Grand Est,2025
U5337280547746463913,DATA,25-29 ans,Femme,Île-de-France,2024
U5993732086067792418,DATA,50-54 ans,Non renseigné,Île-de-France,2022
U7376297084048769099,DATA,45-49 ans,Femme,Île-de-France,2023
U-7766100485724221785,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U-32019849202480313,DATA,35-39 ans,Homme,Auvergne-Rhône-Alpes,2025
U-7588201961294924200,DATA,50-54 ans,Homme,Île-de-France,2023
U776067291534409951,DATA,35-39 ans,Homme,Île-de-France,2022
U5860838793434111471,DATA,25-29 ans,Non renseigné,Île-de-France,2022
U7625628816616857878,DATA,40-44 ans,Femme,Auvergne-Rhône-Alpes,2022
U-444075632160288671,DATA,20-24 ans,Homme,Île-de-France,2023
U2193888475866841949,DATA,50-54 ans,Non renseigné,Nouvelle-Aquitaine,2023
U1068100642706133082,DATA,40-44 ans,Femme,Île-de-France,2022
U-1542722125279590293,DATA,30-34 ans,Homme,Provence-Alpes-Côte d'Azur,2024
U1270036185850901608,DATA,30-34 ans,Homme,Hauts-de-France,2024
U85557918195919283,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U-6250648971543164167,DATA,35-39 ans,Homme,Occitanie,2022
U-3809687499751788311,DATA,20-24 ans,Homme,Île-de-France,2025
U3729587733258163944,DATA,50-54 ans,Femme,Nouvelle-Aquitaine,2022
U-2745980612070007567,DATA,40-44 ans,Non renseigné,Île-de-France,2022
U4937642827286805256,DATA,40-44 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2022
U2981855632569717529,DATA,35-39 ans,Non renseigné,Nouvelle-Aquitaine,2022
U2725457357726203741,DATA,50-54 ans,Femme,Île-de-France,2024
U-6192159987475469405,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U-5131466007307855333,DATA,30-34 ans,Homme,Hauts-de-France,2025
U4930238657969020779,DATA,40-44 ans,Homme,Île-de-France,2024
U-8219812503262958464,DATA,45-49 ans,Homme,Île-de-France,2024
U-260921804625092381,DATA,35-39 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2024
U6039589520260764880,DATA,50-54 ans,Non renseigné,Île-de-France,2022
U-5715304427937206562,DATA,45-49 ans,Femme,Auvergne-Rhône-Alpes,2024
U1478419570542234782,DATA,30-34 ans,Homme,Île-de-France,2022
U-6665984792585109783,DATA,55-59 ans,Homme,Île-de-France,2022
U7913289708569872509,DATA,25-29 ans,Femme,Île-de-France,2025
U-5360565794121983162,DATA,35-39 ans,Homme,Provence-Alpes-Côte d'Azur,2024
U5337020782690825,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2025
U6879284309979866437,DATA,45-49 ans,Femme,Occitanie,2025
U2157422937662986259,DATA,30-34 ans,Homme,Grand Est,2022
U-8446898164016289355,DATA,50-54 ans,Homme,Auvergne-Rhône-Alpes,2025
U-5326852029351617759,DATA,30-34 ans,Homme,Normandie,2023
U7884674157535743583,DATA,25-29 ans,Homme,Île-de-France,2025
U-918553521184156329,DATA,45-49 ans,Homme,Île-de-France,2022
U-5875609657985406329,DATA,30-34 ans,Homme,Île-de-France,2025
U846217588529172532,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U369354930775509212,DATA,35-39 ans,Non renseigné,Île-de-France,2023
U4683513144925747474,DATA,25-29 ans,Homme,Hauts-de-France,2024
U3542997316526779888,DATA,25-29 ans,Homme,Île-de-France,2024
U-3849072504866822551,DATA,30-34 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U-1722175248645706673,DATA,40-44 ans,Homme,Occitanie,2022
U1029211581162007523,DATA,25-29 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U-830173284103052131,DATA,30-34 ans,Femme,Île-de-France,2023
U-6778945714732638429,DATA,35-39 ans,Homme,Île-de-France,2025
U9020669358131102421,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U4993933841547398259,DATA,40-44 ans,Femme,Île-de-France,2025
U4595937366032366484,DATA,40-44 ans,Non renseigné,Occitanie,2022
U-1264588744957680962,DATA,25-29 ans,Homme,Île-de-France,2024
U-5193405091969141364,DATA,40-44 ans,Homme,Île-de-France,2024
U-9154060749004698463,DATA,35-39 ans,Homme,Occitanie,2024
U6635508027318224626,DATA,35-39 ans,Homme,Île-de-France,2024
U-1018120238781722094,DATA,35-39 ans,Homme,Île-de-France,2024
U4920977499594474559,DATA,35-39 ans,Homme,Grand Est,2025
U3216387637215292901,DATA,45-49 ans,Homme,Île-de-France,2022
U-5928131183741148010,DATA,40-44 ans,Homme,Île-de-France,2023
U-4554885710211773500,DATA,30-34 ans,Femme,Grand Est,2024
U-879932754360454207,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U4410921623283131072,DATA,20-24 ans,Homme,Bretagne,2024
U2991640942664111291,DATA,40-44 ans,Homme,Normandie,2022
U-2686371676128136499,DATA,35-39 ans,Homme,Île-de-France,2023
U4123000088320301409,DATA,50-54 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U-6216429431648310282,DATA,45-49 ans,Homme,Centre-Val de Loire,2024
U-2770749535107228763,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U-3256600113410909919,DATA,35-39 ans,Homme,Bretagne,2022
U-4013107686010160128,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U2721883601710101374,DATA,30-34 ans,Homme,Île-de-France,2025
U-84193462517758681,DATA,30-34 ans,Homme,DROM,2022
U2736561466339660100,DATA,25-29 ans,Homme,Île-de-France,2023
U-385398643064536340,DATA,35-39 ans,Homme,Nouvelle-Aquitaine,2022
U-8239484255387818503,DATA,30-34 ans,Homme,Île-de-France,2025
U7641129830576896866,DATA,30-34 ans,Non renseigné,Île-de-France,2025
U4522928496723076731,DATA,30-34 ans,Non renseigné,Nouvelle-Aquitaine,2022
U8682753605638796508,DATA,30-34 ans,Non renseigné,Île-de-France,2023
U-2922495765346126999,DATA,40-44 ans,Homme,Auvergne-Rhône-Alpes,2025
U123955794690941040,DATA,25-29 ans,Non renseigné,Occitanie,2022
U-1187854993925850585,DATA,25-29 ans,Non renseigné,Centre-Val de Loire,2023
U-6780708989696463708,DATA,50-54 ans,Non renseigné,Auvergne-Rhône-Alpes,2024
U8987681231590607705,DATA,35-39 ans,Femme,Nouvelle-Aquitaine,2024
U-3104010176769288912,DATA,25-29 ans,Homme,Île-de-France,2024
U7451260932317825234,DATA,25-29 ans,Homme,Grand Est,2025
U6776943619263708775,DATA,25-29 ans,Non renseigné,Hauts-de-France,2022
U-7968051962297202020,DATA,20-24 ans,Femme,Île-de-France,2024
U717766421963815174,DATA,30-34 ans,Homme,Grand Est,2022
U4720403156249417923,DATA,50-54 ans,Femme,Normandie,2022
U-1736376631165220135,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U8489667174029555281,DATA,30-34 ans,Femme,Bretagne,2022
U3707089573038021540,DATA,20-24 ans,Homme,Grand Est,2025
U693778686916177518,DATA,25-29 ans,Femme,Île-de-France,2023
U-5986492604317703913,DATA,20-24 ans,Homme,Île-de-France,2025
U7897840070636768079,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2025
U5941528671837317653,DATA,30-34 ans,Non renseigné,Nouvelle-Aquitaine,2023
U8387092067878027806,DATA,45-49 ans,Femme,Grand Est,2022
U3144283252635682949,DATA,30-34 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U141988200375850257,DATA,30-34 ans,Homme,Centre-Val de Loire,2022
U8324372167761018871,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U8762635019067700099,DATA,25-29 ans,Femme,Île-de-France,2024
U-3502731148111535249,DATA,30-34 ans,Femme,Île-de-France,2023
U2557511669164221557,DATA,30-34 ans,Femme,Île-de-France,2025
U-6068259757341880039,DATA,35-39 ans,Femme,Île-de-France,2024
U-8540493569856720195,DATA,25-29 ans,Homme,Bourgogne-Franche-Comté,2025
U-7024648591993020827,DATA,30-34 ans,Homme,Pays de la Loire,2022
U-5298338633717520612,DATA,25-29 ans,Femme,Île-de-France,2025
U-9062063212260243604,DATA,40-44 ans,Homme,Île-de-France,2022
U-5810456711598673757,DATA,50-54 ans,Homme,Hauts-de-France,2022
U-7071098845834974473,DATA,30-34 ans,Homme,Occitanie,2022
U-9139309613261834670,DATA,40-44 ans,Femme,Pays de la Loire,2024
U-2427204603316798918,DATA,50-54 ans,Femme,Provence-Alpes-Côte d'Azur,2025
U-7391683822069882375,DATA,40-44 ans,Homme,Centre-Val de Loire,2024
U-3971386421479937528,DATA,40-44 ans,Homme,Auvergne-Rhône-Alpes,2025
U-4235805446666171584,DATA,20-24 ans,Homme,Centre-Val de Loire,2022
U2697443109921310570,DATA,40-44 ans,Non renseigné,Île-de-France,2022
U-783038083297125674,DATA,20-24 ans,Homme,Nouvelle-Aquitaine,2025
U-4716953461885055353,DATA,35-39 ans,Homme,Hauts-de-France,2024
U7939014125322317994,DATA,35-39 ans,Femme,Auvergne-Rhône-Alpes,2024
U4481787657333477999,DATA,45-49 ans,Homme,Bretagne,2022
U-8881589666546050752,DATA,25-29 ans,Homme,Nouvelle-Aquitaine,2023
U1813097132842251554,DATA,25-29 ans,Non renseigné,Bretagne,2023
U-6499998433992120062,DATA,40-44 ans,Non renseigné,Île-de-France,2023
U3161008297627047771,DATA,45-49 ans,Homme,Grand Est,2024
U-2582546534107073542,DATA,35-39 ans,Homme,Grand Est,2025
U1582485233666770452,DATA,30-34 ans,Non renseigné,Île-de-France,2023
U1169449500310882163,DATA,50-54 ans,Homme,Hauts-de-France,2023
U-8145114272836051146,DATA,35-39 ans,Homme,Île-de-France,2025
U-18616174952062504,DATA,45-49 ans,Femme,Nouvelle-Aquitaine,2023
U2904964605466067784,DATA,40-44 ans,Femme,Île-de-France,2022
U-1567502966008378605,DATA,40-44 ans,Homme,Nouvelle-Aquitaine,2022
U7223136857618745884,DATA,35-39 ans,Non renseigné,Île-de-France,2023
U-5474515401421857775,DATA,30-34 ans,Non renseigné,Pays de la Loire,2022
U1287360178447893909,DATA,30-34 ans,Femme,Occitanie,2022
U-3836806195030643849,DATA,50-54 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U875763339988182685,DATA,55-59 ans,Femme,Occitanie,2023
U8440046409649459269,DATA,25-29 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U-1511400449102846110,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2023
U-3197447019056148095,DATA,50-54 ans,Femme,Nouvelle-Aquitaine,2024
U4736038541600033741,DATA,40-44 ans,Homme,Nouvelle-Aquitaine,2022
U-6460954312710918083,DATA,40-44 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U1018120428129959286,DATA,40-44 ans,Femme,Île-de-France,2023
U-8598209435843644248,DATA,25-29 ans,Homme,Auvergne-Rhône-Alpes,2025
U4036315826918149146,DATA,30-34 ans,Non renseigné,Hauts-de-France,2022
U-8112260379975753764,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U8968484896608298946,DATA,30-34 ans,Femme,Hauts-de-France,2024
U-8463486207860051362,DATA,25-29 ans,Homme,Grand Est,2023
U-5477558602585414959,DATA,20-24 ans,Femme,Île-de-France,2022
U-243397052713281341,DATA,25-29 ans,Homme,Île-de-France,2022
U868207702094759792,DATA,40-44 ans,Femme,Île-de-France,2024
U-5457764968169022255,DATA,50-54 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U-1913136704343055432,DATA,25-29 ans,Non renseigné,Bretagne,2022
U6133621560089609557,DATA,40-44 ans,Non renseigné,Île-de-France,2022
U597895357790450900,DATA,30-34 ans,Femme,Île-de-France,2023
U-7151779645529605311,DATA,60 ans ou plus,Non renseigné,Île-de-France,2023
U-6674057737648782280,DATA,30-34 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U-3914503172792933255,DATA,25-29 ans,Homme,Île-de-France,2025
U-5914934719251559214,DATA,20-24 ans,Homme,Île-de-France,2025
U1665684020690242379,DATA,40-44 ans,Homme,Bretagne,2024
U-4698793238245243009,DATA,25-29 ans,Homme,Île-de-France,2024
U8557500781438742351,DATA,45-49 ans,Homme,Occitanie,2025
U7230953150016459855,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U4358880712426063145,DATA,30-34 ans,Non renseigné,Île-de-France,2023
U348124357733014065,DATA,45-49 ans,Femme,Île-de-France,2025
U6279792689777761230,DATA,35-39 ans,Homme,Centre-Val de Loire,2024
U754444261976220386,DATA,40-44 ans,Homme,Île-de-France,2025
U5722162775686355436,DATA,25-29 ans,Homme,Île-de-France,2023
U-8291113403839427724,DATA,25-29 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U-1831275979481091100,DATA,30-34 ans,Homme,Bretagne,2025
U-1234350160307514665,DATA,35-39 ans,Homme,Nouvelle-Aquitaine,2022
U7887582262571940589,DATA,40-44 ans,Non renseigné,Auvergne-Rhône-Alpes,2024
U9080936661109603170,DATA,35-39 ans,Homme,Île-de-France,2022
U-513370772158861660,DATA,30-34 ans,Homme,Île-de-France,2025
U142000277030998836,DATA,45-49 ans,Non renseigné,Hauts-de-France,2024
U6385544840464893446,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2024
U-306699590498889026,DATA,30-34 ans,Non renseigné,Auvergne-Rhône-Alpes,2025
U5104173612514689735,DATA,35-39 ans,Homme,Île-de-France,2025
U842937451532233335,DATA,30-34 ans,Homme,Île-de-France,2023
U7762362681029227107,DATA,30-34 ans,Homme,Île-de-France,2022
U4644735396943154900,DATA,25-29 ans,Homme,Grand Est,2025
U-7344439552109257841,DATA,45-49 ans,Femme,Île-de-France,2024
U80584872808092608,DATA,30-34 ans,Homme,Île-de-France,2023
U2770337591911694348,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U3199775638115483305,DATA,45-49 ans,Homme,Auvergne-Rhône-Alpes,2023
U669508274966817857,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2023
U-2023239465036772000,DATA,55-59 ans,Homme,Pays de la Loire,2023
U-2275678426457645488,DATA,30-34 ans,Homme,Île-de-France,2025
U-766459566278910921,DATA,40-44 ans,Homme,Normandie,2022
U-8792767494297366163,DATA,40-44 ans,Homme,Île-de-France,2023
U-1023539135210168322,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2022
U4290449937623094765,DATA,30-34 ans,Femme,Île-de-France,2023
U4262346602999545852,DATA,30-34 ans,Non renseigné,Hauts-de-France,2022
U-635142461806917258,DATA,50-54 ans,Homme,Pays de la Loire,2025
U-2577037013509769842,DATA,50-54 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2022
U-216163005842940985,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2023
U-4294355134307453866,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2024
U6179483095642563638,DATA,25-29 ans,Femme,Provence-Alpes-Côte d'Azur,2024
U-1277710279679944831,DATA,25-29 ans,Homme,Centre-Val de Loire,2025
U6595927304551286079,DATA,20-24 ans,Homme,Occitanie,2025
U1658064084582106802,DATA,30-34 ans,Femme,Île-de-France,2025
U-760298692562289442,DATA,45-49 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2022
U-1003861709080236012,DATA,30-34 ans,Femme,Île-de-France,2024
U-6281520190328826238,DATA,40-44 ans,Homme,Grand Est,2023
U7376122622215788401,DATA,45-49 ans,Non renseigné,Normandie,2023
U4285832252433422415,DATA,45-49 ans,Femme,Île-de-France,2022
U8888446542913921745,DATA,30-34 ans,Homme,Île-de-France,2024
U-1626305674892642576,DATA,30-34 ans,Homme,Hauts-de-France,2024
U-5285664734744507056,DATA,20-24 ans,Homme,Nouvelle-Aquitaine,2025
U8603910481473467928,DATA,25-29 ans,Homme,Auvergne-Rhône-Alpes,2025
U6677192004018674408,DATA,45-49 ans,Homme,Auvergne-Rhône-Alpes,2024
U-2731794784199680221,DATA,55-59 ans,Homme,Île-de-France,2022
U-5737173329578323691,DATA,55-59 ans,Femme,Auvergne-Rhône-Alpes,2022
U7145769348452875464,DATA,35-39 ans,Homme,Nouvelle-Aquitaine,2022
U2014664984071526310,DATA,25-29 ans,Non renseigné,Pays de la Loire,2022
U4064890623330325612,DATA,45-49 ans,Non renseigné,Hauts-de-France,2022
U-7816032447177216803,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U-1277168575315367095,DATA,25-29 ans,Homme,Auvergne-Rhône-Alpes,2022
U1432323883727147001,DATA,30-34 ans,Femme,Auvergne-Rhône-Alpes,2025
U-1957827214536382996,DATA,25-29 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U7633322555988940883,DATA,40-44 ans,Homme,Auvergne-Rhône-Alpes,2024
U4371210192244901576,DATA,30-34 ans,Non renseigné,Grand Est,2023
U-3269995029778947239,DATA,25-29 ans,Non renseigné,Île-de-France,2025
U-18067385936124703,DATA,35-39 ans,Femme,Île-de-France,2025
U-8498960783496399051,DATA,40-44 ans,Homme,Auvergne-Rhône-Alpes,2024
U-3739699028619551510,DATA,55-59 ans,Non renseigné,Île-de-France,2023
U4649147845836634172,DATA,35-39 ans,Non renseigné,Auvergne-Rhône-Alpes,2023
U1063732582072544612,DATA,50-54 ans,Non renseigné,Île-de-France,2023
U-8339740842560573898,DATA,35-39 ans,Femme,Île-de-France,2025
U-258952491054354786,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U4210899518055453773,DATA,30-34 ans,Homme,Île-de-France,2022
U-7883830519323788043,DATA,35-39 ans,Homme,Île-de-France,2024
U-269574786293492002,DATA,25-29 ans,Non renseigné,Île-de-France,2022
U-3760936949008595112,DATA,35-39 ans,Femme,Île-de-France,2023
U-9061550091877270915,DATA,40-44 ans,Homme,Nouvelle-Aquitaine,2024
U-4676732692926280632,DATA,40-44 ans,Homme,Bretagne,2025
U-6609604264480051826,DATA,30-34 ans,Femme,Île-de-France,2025
U1529744233794701937,DATA,25-29 ans,Femme,Île-de-France,2024
U5173418320434578541,DATA,40-44 ans,Non renseigné,Auvergne-Rhône-Alpes,2023
U-7751055849578656574,DATA,30-34 ans,Homme,Occitanie,2023
U-1526209835336865410,DATA,30-34 ans,Femme,Île-de-France,2025
U1780461919448077352,DATA,40-44 ans,Homme,Provence-Alpes-Côte d'Azur,2022
U4107891849782500145,DATA,35-39 ans,Femme,Île-de-France,2024
U-954047221424615220,DATA,25-29 ans,Femme,Île-de-France,2024
U7988129529753648026,DATA,35-39 ans,Homme,Île-de-France,2022
U-2005037515605634011,DATA,55-59 ans,Femme,Nouvelle-Aquitaine,2022
U8772735688206061069,DATA,25-29 ans,Homme,Île-de-France,2024
U-4145678481411680093,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U-2027350930636367380,DATA,30-34 ans,Homme,Provence-Alpes-Côte d'Azur,2024
U-1004719051081800199,DATA,45-49 ans,Femme,Auvergne-Rhône-Alpes,2022
U-36870128203105945,DATA,35-39 ans,Homme,Île-de-France,2022
U-6176528868810385931,DATA,45-49 ans,Homme,Île-de-France,2024
U836199983475494627,DATA,25-29 ans,Femme,Hauts-de-France,2023
U-3510447601143121291,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U-7244480977594866773,DATA,60 ans ou plus,Homme,Île-de-France,2022
U-2485196574721927545,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U-4829631980396591202,DATA,30-34 ans,Non renseigné,Hauts-de-France,2022
U-7011776782844407661,DATA,30-34 ans,Homme,Île-de-France,2023
U1827288101616296086,DATA,50-54 ans,Non renseigné,Île-de-France,2025
U6043050082253295786,DATA,30-34 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2023
U-7328456940094384819,DATA,45-49 ans,Femme,Île-de-France,2023
U-3675908775783293938,DATA,50-54 ans,Homme,Île-de-France,2022
U-4919809272285468276,DATA,35-39 ans,Femme,Île-de-France,2022
U-1499358648538826870,DATA,30-34 ans,Femme,Occitanie,2025
U3987700477222173237,DATA,45-49 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U-3589116618467198585,DATA,30-34 ans,Non renseigné,Bretagne,2022
U7198778652577239798,DATA,35-39 ans,Femme,Île-de-France,2022
U-1995609563585700787,DATA,55-59 ans,Non renseigné,Île-de-France,2023
U980251895337709815,DATA,30-34 ans,Non renseigné,Pays de la Loire,2022
U-3456810016181916680,DATA,20-24 ans,Homme,Centre-Val de Loire,2022
U-6043578587681229040,DATA,25-29 ans,Homme,Île-de-France,2024
U-8950567393011697281,DATA,35-39 ans,Femme,Auvergne-Rhône-Alpes,2022
U921280294416590081,DATA,35-39 ans,Homme,Occitanie,2024
U-8968374425260758316,DATA,55-59 ans,Homme,Île-de-France,2022
U-5885913387180329283,DATA,55-59 ans,Homme,Île-de-France,2023
U6752262632384484966,DATA,30-34 ans,Homme,Île-de-France,2024
U-2546440925938276812,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2024
U5467102350056507793,DATA,55-59 ans,Homme,Bourgogne-Franche-Comté,2025
U-3137580769799090157,DATA,35-39 ans,Homme,Île-de-France,2022
U-7510524969231967764,DATA,50-54 ans,Femme,Île-de-France,2024
U-7970283096144675722,DATA,30-34 ans,Non renseigné,Occitanie,2025
U-8035116028320848385,DATA,30-34 ans,Homme,Île-de-France,2024
U1590214744154263674,DATA,35-39 ans,Non renseigné,Auvergne-Rhône-Alpes,2023
U-3909457530764225658,DATA,45-49 ans,Homme,Provence-Alpes-Côte d'Azur,2023
U2869355591681960376,DATA,35-39 ans,Homme,Centre-Val de Loire,2022
U1348017437682345927,DATA,40-44 ans,Femme,Grand Est,2022
U-8362692096387949051,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U7456945929439727952,DATA,25-29 ans,Femme,Hauts-de-France,2023
U-2390675716774054111,DATA,30-34 ans,Femme,Grand Est,2022
U-8264774162448075546,DATA,30-34 ans,Homme,Hauts-de-France,2022
U1149234085756140566,DATA,20-24 ans,Femme,Occitanie,2025
U-1299026534496553001,DATA,20-24 ans,Homme,Nouvelle-Aquitaine,2025
U7207975746894860112,DATA,35-39 ans,Non renseigné,Grand Est,2022
U-7623034717906034450,DATA,30-34 ans,Homme,Provence-Alpes-Côte d'Azur,2022
U-7193219674629418693,DATA,25-29 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U617700246644439284,DATA,35-39 ans,Non renseigné,Île-de-France,2023
U-6220839898186213468,DATA,30-34 ans,Homme,DROM,2022
U1437230147736147136,DATA,35-39 ans,Homme,Centre-Val de Loire,2024
U36101382133703983,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2023
U-1634335311169513627,DATA,40-44 ans,Homme,Île-de-France,2023
U4578792249068339864,DATA,45-49 ans,Non renseigné,Île-de-France,2022
U-5981929190594652719,DATA,45-49 ans,Femme,Île-de-France,2022
U4587787759898488681,DATA,45-49 ans,Homme,Auvergne-Rhône-Alpes,2024
U-1660530870815153538,DATA,25-29 ans,Non renseigné,Île-de-France,2022
U-8458763126207722854,DATA,30-34 ans,Femme,Nouvelle-Aquitaine,2025
U-4840239384579275041,DATA,35-39 ans,Non renseigné,Hauts-de-France,2023
U7459181739678431276,DATA,35-39 ans,Femme,Île-de-France,2025
U-1927463194807775384,DATA,35-39 ans,Homme,Normandie,2025
U-4422793796645966620,DATA,35-39 ans,Non renseigné,Occitanie,2022
U2626911550387753419,DATA,30-34 ans,Homme,Île-de-France,2024
U-1078657632406711503,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2025
U-6519034861514398053,DATA,30-34 ans,Femme,Occitanie,2024
U-214464186851257376,DATA,20-24 ans,Homme,Île-de-France,2024
U-2048447638013687684,DATA,30-34 ans,Femme,Île-de-France,2024
U-1880755868922456718,DATA,55-59 ans,Non renseigné,Nouvelle-Aquitaine,2022
U-851710950812617159,DATA,35-39 ans,Femme,Île-de-France,2024
U-3302268300441660296,DATA,30-34 ans,Femme,Provence-Alpes-Côte d'Azur,2025
U-4226608761479192671,DATA,50-54 ans,Homme,Pays de la Loire,2023
U-2157416059705059507,DATA,30-34 ans,Homme,Île-de-France,2023
U-7790559595954220280,DATA,35-39 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U8221630092028590318,DATA,30-34 ans,Homme,Pays de la Loire,2023
U-3599158800310800737,DATA,45-49 ans,Homme,Provence-Alpes-Côte d'Azur,2022
U-5063750174583026834,DATA,35-39 ans,Homme,Île-de-France,2024
U-5393185431249136895,DATA,35-39 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U-2507876548418913625,DATA,40-44 ans,Homme,Centre-Val de Loire,2022
U-5184183336430893262,DATA,25-29 ans,Homme,Île-de-France,2025
U5636739095886897684,DATA,20-24 ans,Homme,Occitanie,2025
U-2442325583486741201,DATA,35-39 ans,Non renseigné,Bourgogne-Franche-Comté,2022
U-1681488102081568775,DATA,25-29 ans,Homme,Île-de-France,2024
U-614066908805246579,DATA,40-44 ans,Non renseigné,Île-de-France,2024
U3130944993885938883,DATA,40-44 ans,Femme,Pays de la Loire,2024
U5280896201776621028,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2024
U-5745289630715396554,DATA,25-29 ans,Non renseigné,Île-de-France,2022
U6642326948953238657,DATA,50-54 ans,Non renseigné,Grand Est,2023
U2269118626292170171,DATA,35-39 ans,Femme,Île-de-France,2022
U6092041630946026225,DATA,25-29 ans,Homme,Grand Est,2025
U-2885286565964546623,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2022
U2566784272946751604,DATA,30-34 ans,Homme,Île-de-France,2025
U-3582546274550397266,DATA,35-39 ans,Homme,Bretagne,2024
U4682446608712236425,DATA,25-29 ans,Homme,Île-de-France,2025
U7759356805164568479,DATA,35-39 ans,Femme,Île-de-France,2022
U3876712693387777150,DATA,40-44 ans,Homme,Île-de-France,2022
U9139139897119670097,DATA,50-54 ans,Homme,Île-de-France,2023
U-5348386177871057943,DATA,25-29 ans,Homme,Hauts-de-France,2025
U-4287848010366736034,DATA,55-59 ans,Femme,Hauts-de-France,2025
U8160449830674886831,DATA,20-24 ans,Non renseigné,Auvergne-Rhône-Alpes,2025
U5155762069817418287,DATA,25-29 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U-334522978294787643,DATA,20-24 ans,Femme,Île-de-France,2025
U-8523116128781825046,DATA,20-24 ans,Homme,Île-de-France,2025
U2416347197106387727,DATA,60 ans ou plus,Non renseigné,Île-de-France,2022
U-7095022206543393938,DATA,35-39 ans,Non renseigné,Hauts-de-France,2023
U1772693436794915229,DATA,30-34 ans,Homme,Île-de-France,2022
U-6192304191006527412,DATA,35-39 ans,Homme,Grand Est,2024
