client_id;ca_total;nb_achats;panier_moyen;nb_sessions;premiere_transaction;derniere_transaction;est_btob
c_310;608.66;52;11.705;16;2021-03-19 07:54:09.656182;2023-02-21 01:48:31.335465;False
c_1671;608.3;48;12.672916666666666;20;2021-07-08 02:07:21.576245;2023-02-11 22:06:24.753458;False
c_3349;608.02;25;24.3208;18;2021-04-08 14:40:03.876829;2023-02-11 23:29:25.171258;False
c_8309;607.8;46;13.213043478260868;38;2021-03-24 02:12:08.017838;2023-02-13 14:19:42.259469;False
c_285;607.74;46;13.211739130434783;15;2021-05-02 02:27:22.558939;2022-10-14 17:19:18.200963;False
c_750;607.38;9;67.48666666666666;6;2021-03-04 23:48:59.298162;2022-09-04 23:48:59.298162;False
c_5541;607.31;49;12.39408163265306;20;2021-08-04 12:46:35.426351;2023-02-18 02:57:16.863362;False
c_2301;606.99;40;15.17475;21;2021-04-24 20:37:55.248754;2022-12-31 14:29:17.920736;False
c_1303;606.69;40;15.167250000000001;14;2021-03-23 00:20:48.115170;2023-02-23 06:18:27.944623;False
c_2863;606.42;35;17.326285714285714;18;2021-03-21 12:32:04.546482;2023-02-24 18:56:13.410693;False
c_7931;606.3199999999999;44;13.78;23;2021-04-20 06:17:51.328256;2023-01-11 13:03:35.602673;False
c_7035;606.1899999999999;44;13.777045454545453;20;2021-03-17 12:56:58.193029;2022-11-17 05:33:28.272812;False
c_5141;606.16;30;20.205333333333332;17;2021-04-12 03:17:20.721702;2022-12-12 03:17:20.721702;False
c_2529;605.79;40;15.144749999999998;29;2021-03-20 23:04:50.705017;2023-02-26 05:37:25.952419;False
c_2561;605.73;48;12.619375;21;2021-04-25 08:28:26.512921;2022-10-25 08:35:12.884969;False
c_8411;605.68;41;14.772682926829267;19;2021-03-09 04:06:38.261883;2023-01-08 13:29:54.974152;False
c_6223;605.54;44;13.762272727272727;22;2021-04-07 13:56:24.293972;2023-02-19 20:04:16.226424;False
c_3657;605.16;39;15.516923076923076;28;2021-03-08 20:54:52.263674;2023-02-01 07:06:25.785845;False
c_3230;604.1999999999999;17;35.54117647058823;7;2021-09-13 05:10:56.932405;2022-07-04 11:15:33.405584;False
c_777;603.89;57;10.594561403508772;22;2021-03-05 07:49:12.800737;2023-02-27 15:07:26.727550;False
c_1446;603.79;38;15.889210526315788;35;2021-05-17 07:42:21.690661;2023-02-25 10:18:31.934928;False
c_1256;603.6999999999999;44;13.720454545454544;15;2021-03-21 19:08:49.879550;2023-01-07 08:13:19.818009;False
c_2909;603.51;25;24.1404;12;2021-03-21 21:10:18.365270;2023-01-07 04:21:42.252511;False
c_7468;603.22;16;37.70125;9;2021-03-02 12:19:29.139450;2022-11-27 00:21:53.001450;False
c_1312;602.76;34;17.728235294117646;25;2021-03-01 10:12:34.744066;2023-02-09 00:17:10.651463;False
c_4632;602.74;12;50.22833333333333;9;2021-05-03 10:54:44.070393;2023-02-01 20:32:30.545743;False
c_4136;602.62;38;15.858421052631579;17;2021-03-10 23:27:32.240300;2023-02-28 12:15:35.878483;False
c_3830;602.45;44;13.692045454545456;14;2021-04-29 18:55:29.081415;2022-12-14 05:23:03.273640;False
c_514;602.37;45;13.386;18;2021-03-01 14:43:21.082893;2023-01-01 14:53:39.646560;False
c_3187;602.26;14;43.01857142857143;12;2021-06-01 20:13:50.212900;2023-01-07 19:17:50.438039;False
c_604;602.0;42;14.333333333333334;15;2021-05-22 05:29:33.107718;2023-01-14 04:29:11.997786;False
c_2135;601.9;34;17.70294117647059;11;2021-03-23 14:51:10.455627;2022-11-23 06:34:55.072017;False
c_1159;601.8;8;75.225;8;2021-05-04 10:32:58.549813;2023-01-23 18:29:21.359755;False
c_6611;601.41;39;15.42076923076923;29;2021-04-05 21:53:01.559142;2023-02-25 11:00:40.234772;False
c_2828;601.37;53;11.346603773584906;23;2021-03-22 13:02:54.323382;2023-02-22 13:29:10.488782;False
c_7872;601.23;59;10.190338983050848;29;2021-04-20 14:52:57.568493;2023-01-22 16:35:35.324801;False
c_2085;600.88;10;60.088;9;2021-06-07 07:16:32.256866;2023-02-14 09:35:10.628443;False
c_5988;600.7;38;15.807894736842107;19;2021-05-06 02:00:28.283423;2023-02-06 02:00:28.283423;False
c_2580;600.66;38;15.806842105263158;31;2021-03-14 21:53:32.535416;2023-02-03 04:20:28.061496;False
c_3359;599.9300000000001;11;54.539090909090916;7;2021-10-09 22:54:33.133904;2023-02-25 11:09:54.380920;False
c_2629;599.87;21;28.565238095238094;11;2021-03-03 18:15:53.077600;2022-12-14 13:56:22.767325;False
c_5740;599.6700000000001;15;39.978;7;2021-05-21 15:54:21.240868;2022-11-21 15:54:21.240868;False
c_4528;599.65;46;13.035869565217391;23;2021-04-16 12:51:29.686825;2023-02-28 08:15:07.561214;False
c_7976;599.59;52;11.530576923076923;20;2021-03-19 02:45:15.690885;2023-02-18 01:18:42.993742;False
c_4052;599.47;42;14.27309523809524;17;2021-03-05 07:01:30.742221;2023-02-14 15:59:37.538915;False
c_3493;599.33;39;15.367435897435898;29;2021-03-08 15:09:31.951515;2023-01-29 02:29:54.493257;False
c_1676;599.3;36;16.647222222222222;17;2021-03-16 13:22:23.211250;2023-01-09 19:02:03.929135;False
c_374;599.28;57;10.513684210526316;20;2021-07-08 03:56:30.089559;2023-01-14 14:28:52.483772;False
c_7021;599.17;33;18.156666666666666;23;2021-03-25 16:01:38.467198;2023-02-27 15:57:39.279293;False
c_6918;599.01;49;12.22469387755102;20;2021-03-08 22:49:41.503886;2023-02-13 04:09:00.944339;False
c_2568;598.93;40;14.973249999999998;22;2021-04-05 13:45:47.910947;2022-12-11 01:44:01.353840;False
c_1488;598.87;48;12.476458333333333;24;2021-03-12 02:22:07.448705;2023-02-08 18:50:10.914304;False
c_897;598.85;37;16.185135135135134;24;2021-03-23 16:04:24.798264;2023-02-19 22:43:15.578977;False
c_625;598.49;8;74.81125;8;2021-03-04 19:17:34.456125;2022-09-04 19:17:34.456125;False
c_7542;597.9399999999999;26;22.997692307692304;20;2021-04-07 01:58:39.367563;2023-01-31 09:27:47.329215;False
c_2862;597.3;13;45.94615384615384;7;2021-06-07 19:19:46.676117;2023-02-05 07:49:15.472764;False
c_3452;597.07;21;28.431904761904764;10;2021-04-08 10:27:02.422022;2022-11-14 13:53:25.238227;False
c_5110;596.64;55;10.847999999999999;24;2021-03-08 06:20:38.248711;2023-02-11 01:09:24.669466;False
c_683;596.38;32;18.636875;13;2021-05-30 10:35:27.352604;2023-02-12 02:31:26.409656;False
c_1605;596.3;36;16.563888888888886;14;2021-03-21 15:12:01.796192;2023-01-15 03:27:06.423221;False
c_7684;596.17;20;29.8085;14;2021-04-19 17:31:09.468381;2023-02-10 20:21:46.400738;False
c_4178;595.8199999999999;28;21.279285714285713;15;2021-04-03 14:42:49.851942;2023-02-24 00:17:50.343844;False
c_4947;595.6999999999999;23;25.9;11;2021-03-15 19:49:31.828875;2022-11-15 19:49:31.828875;False
c_8361;595.53;39;15.27;19;2021-03-26 23:31:36.462242;2023-02-16 13:11:10.580235;False
c_1163;595.03;31;19.19451612903226;23;2021-03-05 23:15:27.917866;2023-02-19 02:51:43.091617;False
c_8300;595.01;40;14.87525;11;2021-04-12 00:57:08.856244;2023-02-21 22:18:04.283414;False
c_7140;594.89;56;10.623035714285715;22;2021-04-14 05:14:34.240594;2023-01-05 08:35:01.878151;False
c_3718;594.61;45;13.213555555555557;19;2021-03-08 03:32:20.362729;2023-01-26 09:00:30.849926;False
c_782;594.4399999999999;35;16.983999999999998;19;2021-03-19 21:46:36.615891;2023-02-16 14:43:25.284302;False
c_3254;594.12;35;16.974857142857143;13;2021-07-28 19:17:54.906279;2023-02-25 13:09:53.133084;False
c_3214;593.98;16;37.12375;13;2021-05-03 16:02:16.318771;2023-02-06 10:40:03.186825;False
c_3912;593.89;28;21.21035714285714;12;2021-03-22 06:25:47.291276;2023-02-22 06:47:28.469931;False
c_3223;593.23;32;18.5384375;21;2021-04-22 06:46:09.395614;2023-02-18 06:38:26.484879;False
c_8415;592.96;37;16.025945945945946;33;2021-03-15 22:03:21.674243;2023-02-15 08:50:24.517522;False
c_7370;592.65;36;16.4625;21;2021-04-08 21:08:24.668003;2023-02-11 23:56:58.568788;False
c_3086;592.63;39;15.195641025641025;17;2021-03-25 02:45:37.606162;2023-02-15 19:10:45.929150;False
c_7100;592.62;17;34.86;10;2021-05-13 08:03:10.447893;2022-12-07 21:32:58.007789;False
c_2448;592.39;49;12.089591836734694;16;2021-03-25 17:15:50.367836;2023-01-29 21:30:33.716958;False
c_1819;591.74;31;19.088387096774195;19;2021-04-03 22:19:07.435874;2023-02-11 13:22:27.365783;False
c_4458;591.51;45;13.144666666666666;23;2021-03-20 01:18:56.251816;2023-02-24 14:18:24.455970;False
c_3844;591.13;36;16.420277777777777;20;2021-04-05 22:02:10.771306;2023-01-06 02:18:47.103377;False
c_6310;590.73;17;34.748823529411766;8;2021-03-02 18:53:53.478078;2023-02-23 02:05:04.449158;False
c_1088;590.47;13;45.42076923076923;11;2021-04-06 18:45:09.734525;2022-11-06 18:45:09.734525;False
c_152;590.4;40;14.76;22;2021-03-15 20:41:18.146068;2023-02-23 04:36:49.535747;False
c_5315;590.25;9;65.58333333333333;9;2021-06-18 03:39:27.752144;2022-11-23 01:42:12.653537;False
c_6429;590.14;43;13.724186046511628;22;2021-05-23 03:57:21.349492;2022-12-14 17:32:46.191543;False
c_7320;590.12;45;13.113777777777777;13;2021-03-17 14:12:28.687614;2023-02-05 00:56:51.398545;False
c_2063;590.07;47;12.55468085106383;16;2021-03-09 20:56:03.885210;2022-12-31 07:04:38.496777;False
c_7376;589.91;35;16.85457142857143;22;2021-03-09 22:18:41.339669;2023-02-11 04:47:20.927363;False
c_2947;589.31;19;31.01631578947368;12;2021-08-20 21:59:19.357738;2023-02-12 16:57:15.954742;False
c_86;588.94;16;36.80875;11;2021-06-20 20:42:45.538924;2022-12-31 03:28:24.769965;False
c_7987;588.79;51;11.544901960784314;15;2021-03-27 00:56:48.975202;2023-02-25 01:25:41.299447;False
c_3952;588.38;37;15.902162162162162;18;2021-04-22 20:49:14.851488;2023-01-20 12:30:19.675426;False
c_2517;588.24;38;15.48;11;2021-08-09 08:57:32.605793;2023-01-06 16:22:28.584696;False
c_2425;588.0699999999999;39;15.078717948717948;35;2021-03-14 00:55:48.457181;2023-02-13 20:27:55.644401;False
c_1267;588.0;47;12.51063829787234;20;2021-04-19 19:08:00.177184;2023-02-11 01:58:41.731245;False
c_6928;587.81;48;12.246041666666665;16;2021-05-03 12:15:55.027885;2023-02-24 21:12:32.026811;False
c_6583;587.18;32;18.349375;18;2021-06-08 10:14:00.755925;2023-01-22 08:19:43.131046;False
c_3265;587.18;54;10.873703703703702;29;2021-04-11 06:05:00.015883;2023-02-23 07:46:41.020059;False
c_1056;587.01;13;45.15461538461538;9;2021-04-04 07:42:43.384322;2023-02-18 12:30:41.940291;False
c_672;587.01;42;13.97642857142857;16;2021-04-09 05:36:13.681587;2023-02-12 17:05:12.523416;False
c_5506;586.5699999999999;31;18.921612903225803;17;2021-04-13 05:48:26.354440;2023-02-11 11:16:42.139349;False
c_5006;586.3;48;12.214583333333332;15;2021-03-13 12:37:20.999179;2022-11-18 15:46:26.822559;False
c_3804;586.23;42;13.957857142857144;20;2021-04-16 14:42:29.869063;2023-01-16 14:42:29.869063;False
c_4572;586.0;14;41.857142857142854;9;2021-03-17 23:30:19.381005;2022-12-06 22:28:36.890527;False
c_3481;585.8199999999999;38;15.416315789473682;22;2021-03-20 22:25:49.655576;2023-02-20 22:25:49.655576;False
c_2352;585.73;39;15.01871794871795;27;2021-03-16 02:44:02.914543;2023-01-15 22:06:57.460659;False
c_492;585.71;35;16.734571428571428;11;2021-05-02 10:36:50.240577;2023-01-21 22:09:24.999170;False
c_4045;585.4499999999999;36;16.2625;16;2021-06-02 19:39:15.615377;2023-02-19 20:59:59.743252;False
c_123;585.31;44;13.302499999999998;34;2021-03-23 10:58:10.864685;2023-02-27 03:28:54.691008;False
c_1269;584.9;10;58.489999999999995;5;2021-06-16 14:31:01.235394;2023-02-16 15:36:02.281045;False
c_4949;584.61;33;17.715454545454545;27;2021-03-15 18:59:44.745588;2022-12-07 02:14:34.368230;False
c_3186;584.39;13;44.95307692307692;10;2021-03-13 18:27:33.406734;2022-06-01 12:51:47.219872;False
c_6589;584.28;41;14.250731707317073;17;2021-04-08 15:44:47.525921;2023-01-16 14:21:18.664544;False
c_4163;584.14;19;30.74421052631579;15;2021-04-07 11:01:52.896066;2023-02-04 21:59:31.406918;False
c_2837;583.78;51;11.446666666666665;21;2021-05-11 13:01:44.115360;2022-11-20 10:20:02.327089;False
c_388;583.74;30;19.458000000000002;13;2021-03-28 21:03:17.954112;2023-01-14 01:30:44.729816;False
c_8478;582.92;42;13.879047619047618;18;2021-03-26 00:09:57.378591;2023-02-19 06:30:58.052191;False
c_2183;582.54;38;15.329999999999998;30;2021-04-10 01:01:49.338493;2023-01-03 05:33:17.442775;False
c_1293;582.37;40;14.55925;19;2021-03-19 08:55:29.942548;2023-01-22 00:15:53.928735;False
c_2008;582.28;31;18.78322580645161;14;2021-04-11 04:17:05.009158;2022-10-18 06:30:47.271681;False
c_4186;582.17;29;20.074827586206894;21;2021-05-25 20:58:59.410573;2022-11-03 19:34:50.060908;False
c_3310;581.51;34;17.103235294117646;24;2021-05-08 13:21:12.840728;2023-02-08 22:26:09.294477;False
c_720;581.24;38;15.295789473684211;24;2021-05-11 11:27:21.593650;2023-02-24 02:35:22.694377;False
c_8251;580.88;29;20.030344827586205;23;2021-04-15 19:33:50.401836;2023-02-18 15:41:28.301157;False
c_8246;580.5799999999999;34;17.075882352941175;13;2021-03-14 04:25:54.717493;2022-11-30 12:51:24.948204;False
c_8544;580.0;35;16.571428571428573;18;2021-04-12 20:13:32.162644;2022-12-12 20:39:59.814487;False
c_1755;579.5;33;17.560606060606062;27;2021-03-24 06:02:17.651243;2023-02-27 02:06:29.444143;False
c_5862;579.39;50;11.5878;16;2021-03-25 04:19:23.350794;2023-01-03 19:13:18.875373;False
c_5197;578.85;10;57.885000000000005;8;2021-04-28 13:31:05.510441;2022-07-19 20:09:46.034365;False
c_3293;578.74;41;14.11560975609756;13;2021-03-21 14:52:17.782034;2023-01-15 07:15:02.919730;False
c_6547;578.72;42;13.77904761904762;35;2021-03-13 19:30:47.057621;2023-01-16 07:17:04.702528;False
c_1741;578.15;38;15.214473684210526;28;2021-04-19 01:18:56.994635;2023-01-31 18:28:29.474334;False
c_3784;577.87;29;19.92655172413793;16;2021-04-13 05:08:47.595871;2023-01-21 11:07:50.945401;False
c_3574;577.76;40;14.443999999999999;23;2021-03-06 09:08:32.682174;2023-01-22 01:45:24.277962;False
c_5302;577.01;38;15.184473684210525;25;2021-03-11 04:57:20.717721;2023-01-26 09:24:52.198730;False
c_3227;576.96;18;32.053333333333335;9;2021-03-21 02:27:34.553396;2023-02-22 23:01:50.756121;False
c_5415;576.79;16;36.049375;10;2021-05-05 02:30:52.348779;2022-09-23 08:44:30.391333;False
c_832;576.78;15;38.452;9;2021-04-21 18:31:17.771081;2022-10-15 13:09:44.094942;False
c_2278;576.76;46;12.538260869565217;27;2021-03-15 06:43:28.917622;2023-02-03 09:46:35.402112;False
c_7372;576.73;31;18.604193548387098;10;2021-03-15 05:10:23.774823;2022-11-15 05:22:54.080260;False
c_6077;576.71;11;52.42818181818182;9;2021-03-02 23:33:41.250722;2023-01-25 22:17:43.810803;False
c_2353;576.31;43;13.402558139534882;31;2021-03-05 02:10:25.395817;2023-02-26 18:59:42.699264;False
c_7581;576.2;10;57.620000000000005;7;2021-04-17 04:45:51.382576;2022-10-13 04:12:03.236151;False
c_2413;575.95;19;30.313157894736843;12;2021-04-06 10:52:49.865007;2023-01-15 08:10:17.001503;False
c_1032;575.91;40;14.397749999999998;28;2021-04-11 05:30:31.499521;2023-02-25 07:32:26.121279;False
c_7599;575.59;37;15.556486486486488;11;2021-03-07 13:09:16.233767;2022-11-09 17:16:01.661259;False
c_3080;575.21;25;23.0084;5;2021-12-20 14:23:22.144166;2022-05-29 15:02:46.384706;False
c_8276;575.02;33;17.424848484848486;14;2021-03-25 18:18:08.306982;2023-02-17 18:19:50.463092;False
c_5157;574.79;34;16.90558823529412;11;2021-03-19 10:02:05.269728;2022-12-06 07:32:44.612974;False
c_2171;574.4499999999999;34;16.895588235294117;17;2021-04-04 23:26:45.925724;2023-02-15 07:37:01.083532;False
c_3677;574.36;30;19.145333333333333;18;2021-03-11 12:14:51.379769;2023-02-21 11:06:51.202285;False
c_1129;574.34;41;14.00829268292683;11;2021-04-25 21:47:41.337467;2022-10-25 22:18:04.773762;False
c_2892;574.05;40;14.351249999999999;38;2021-03-17 19:02:06.934417;2023-02-26 18:53:43.858099;False
c_4174;574.02;42;13.667142857142856;17;2021-03-16 10:16:49.065322;2023-01-21 10:15:37.991559;False
c_6269;573.88;18;31.88222222222222;11;2021-05-07 04:41:58.067262;2023-02-07 04:41:58.067262;False
c_2612;573.85;7;81.97857142857143;6;2021-07-16 06:42:09.249499;2023-01-28 12:02:36.321713;False
c_7270;573.74;44;13.039545454545454;23;2021-03-05 08:56:32.988191;2023-02-17 11:12:20.690583;False
c_1106;573.55;45;12.745555555555555;22;2021-03-09 18:30:49.119620;2023-02-10 22:00:00.041363;False
c_5193;573.1899999999999;13;44.091538461538455;6;2021-06-11 10:44:57.950258;2022-11-08 04:32:09.543597;False
c_5732;573.02;38;15.079473684210527;16;2021-03-22 04:31:59.723331;2023-02-22 04:45:34.450749;False
c_6667;572.98;37;15.485945945945947;30;2021-03-27 08:35:32.290684;2023-02-21 05:42:54.542941;False
c_508;572.2;32;17.88125;19;2021-03-09 12:33:49.681867;2022-11-04 02:22:49.077341;False
c_2584;571.34;28;20.405;23;2021-03-11 21:24:02.026608;2023-02-17 18:41:33.650544;False
c_8611;571.3;29;19.7;27;2021-03-11 14:13:35.057869;2022-12-29 21:39:40.845602;False
c_7099;570.6;30;19.02;22;2021-03-02 06:06:59.510683;2023-02-26 00:35:38.206668;False
c_5623;570.03;11;51.82090909090909;9;2021-07-11 02:34:43.563434;2023-01-20 14:33:09.816419;False
c_5420;569.75;31;18.379032258064516;19;2021-03-12 16:16:45.247544;2023-01-19 19:11:21.528541;False
c_4416;569.73;40;14.24325;21;2021-03-05 07:25:56.072521;2023-01-24 17:40:40.800869;False
c_5128;569.5699999999999;18;31.642777777777773;17;2021-03-19 00:03:18.481023;2022-12-14 08:54:34.106655;False
c_6639;569.53;9;63.28111111111111;6;2021-03-18 12:13:00.448636;2022-07-19 12:18:03.147860;False
c_1234;569.14;30;18.971333333333334;16;2021-05-09 07:39:14.021096;2023-02-18 23:01:50.749905;False
c_7839;568.92;37;15.376216216216216;20;2021-03-28 15:44:10.258567;2023-02-15 15:56:46.064469;False
c_6516;568.89;35;16.254;17;2021-05-12 17:19:16.814479;2023-01-25 07:56:40.779040;False
c_3360;567.89;44;12.906590909090909;17;2021-04-13 11:38:20.381190;2023-01-15 04:45:02.870423;False
c_6446;567.71;28;20.275357142857143;21;2021-04-04 05:36:49.410359;2023-01-22 05:44:43.329078;False
c_1188;567.59;25;22.7036;19;2021-03-19 11:11:43.178448;2023-02-24 06:25:23.988792;False
c_6142;567.08;41;13.831219512195123;20;2021-04-14 02:26:27.172599;2023-01-31 22:57:47.712108;False
c_6392;566.8;45;12.595555555555555;21;2021-03-09 18:44:54.093705;2023-01-06 22:00:23.767345;False
c_168;566.64;37;15.314594594594594;14;2021-05-03 04:13:37.774184;2023-01-22 23:23:55.436746;False
c_733;566.31;22;25.741363636363634;9;2021-04-18 21:29:12.142132;2023-02-28 04:55:52.881526;False
c_6562;566.11;33;17.154848484848486;16;2021-05-11 04:29:44.436261;2023-02-28 23:22:54.881433;False
c_3330;565.96;33;17.150303030303032;18;2021-03-03 11:54:16.470355;2023-01-11 06:48:05.654873;False
c_7880;565.9599999999999;18;31.442222222222217;12;2021-06-16 01:01:19.224981;2023-02-16 01:01:19.224981;False
c_960;565.73;36;15.714722222222223;19;2021-03-16 08:27:38.459412;2023-02-01 05:25:43.018906;False
c_130;565.39;16;35.336875;8;2021-03-25 07:33:08.276202;2022-11-12 17:09:50.891372;False
c_5232;565.31;38;14.87657894736842;19;2021-03-03 16:14:15.677272;2022-08-29 05:33:03.069892;False
c_4098;565.3;47;12.027659574468084;18;2021-03-26 16:45:26.232200;2023-02-18 05:26:34.731711;False
c_1740;565.06;40;14.126499999999998;16;2021-04-25 14:49:06.151797;2023-01-28 21:25:59.254136;False
c_6312;564.93;38;14.866578947368419;33;2021-05-01 07:36:22.549417;2023-02-18 01:40:06.738796;False
c_8265;564.92;13;43.45538461538461;11;2021-05-18 21:36:43.554324;2022-12-13 08:25:59.601434;False
c_6395;564.8;51;11.074509803921568;19;2021-03-14 22:53:18.622154;2023-01-26 18:22:39.468099;False
c_5228;564.75;24;23.53125;18;2021-03-01 00:40:57.315469;2023-02-12 14:21:28.142250;False
c_1526;564.5899999999999;13;43.42999999999999;7;2021-07-05 12:38:28.950079;2022-12-29 10:35:57.229566;False
c_208;564.54;22;25.66090909090909;10;2021-05-09 13:15:24.890960;2023-02-27 09:09:41.276608;False
c_8077;564.51;36;15.680833333333332;34;2021-04-25 04:04:41.447893;2023-02-10 20:36:10.257473;False
c_456;564.5;28;20.160714285714285;16;2021-05-07 19:21:32.621313;2023-02-07 19:21:32.621313;False
c_2401;564.1899999999999;36;15.671944444444442;14;2021-07-04 16:19:37.320494;2023-01-13 21:28:01.750292;False
c_2050;564.05;37;15.244594594594593;12;2021-03-28 16:45:50.414015;2022-11-14 06:55:22.470146;False
c_7706;563.77;40;14.094249999999999;14;2021-05-12 13:55:12.362009;2022-11-14 04:20:33.897106;False
c_7516;563.61;28;20.12892857142857;19;2021-08-09 07:06:09.971770;2023-01-24 11:42:03.969431;False
c_1495;563.54;42;13.417619047619047;35;2021-03-14 20:58:53.917920;2023-02-26 08:20:05.792724;False
c_331;563.41;44;12.804772727272727;16;2021-04-02 03:12:10.381268;2022-12-18 15:14:45.024626;False
c_8311;563.21;38;14.821315789473685;28;2021-03-24 23:51:02.204865;2023-02-09 06:37:06.000234;False
c_4384;562.93;48;11.727708333333332;27;2021-03-08 02:08:16.742261;2023-01-15 12:41:18.865363;False
c_3925;562.85;36;15.634722222222223;25;2021-04-27 18:53:30.566308;2023-01-05 14:38:31.493144;False
c_1348;562.8399999999999;36;15.634444444444442;6;2021-03-01 06:55:30.025108;2023-01-01 07:57:20.183937;False
c_6903;562.75;49;11.48469387755102;23;2021-03-03 01:20:33.293969;2023-02-20 23:38:55.634930;False
c_8342;562.67;47;11.971702127659574;15;2021-03-13 13:29:21.574733;2022-12-28 13:29:06.140298;False
c_4033;562.5699999999999;38;14.804473684210524;19;2021-03-10 17:03:50.918896;2023-02-20 16:11:15.034011;False
c_8394;562.24;49;11.474285714285715;19;2021-04-03 02:49:06.652617;2023-02-19 03:44:36.241664;False
c_5973;562.11;19;29.584736842105265;6;2021-06-29 03:38:54.115624;2022-11-29 04:12:13.032460;False
c_1836;561.89;37;15.186216216216216;27;2021-04-15 08:51:02.700151;2023-02-15 08:51:02.700151;False
c_6955;561.61;31;18.116451612903226;23;2021-04-04 13:05:13.905538;2022-12-29 20:53:32.561251;False
c_7375;561.3;25;22.451999999999998;13;2021-06-17 13:36:50.432327;2023-02-17 13:36:50.432327;False
c_7286;561.22;37;15.16810810810811;27;2021-03-11 18:41:41.379439;2023-02-09 18:04:21.815505;False
c_4449;560.9399999999999;44;12.748636363636363;23;2021-03-09 09:51:49.109122;2023-02-12 05:54:00.607072;False
c_7476;560.63;34;16.489117647058823;19;2021-05-03 09:23:36.509881;2023-01-08 10:21:21.477363;False
c_4534;560.6;36;15.572222222222223;13;2021-03-02 04:33:40.450998;2023-02-11 02:59:12.127479;False
c_3059;560.56;32;17.5175;18;2021-04-05 21:49:33.106210;2023-02-21 22:27:07.100703;False
c_6905;560.56;36;15.57111111111111;17;2021-04-06 13:00:52.617180;2023-02-01 11:47:06.864984;False
c_2303;560.48;37;15.148108108108108;19;2021-03-30 23:16:42.003534;2023-02-08 18:17:21.596105;False
c_1162;559.9;32;17.496875;20;2021-04-25 07:33:48.054198;2022-11-29 15:06:42.147288;False
c_1562;559.4399999999999;40;13.985999999999999;26;2021-04-30 08:34:47.461908;2023-02-09 04:28:36.667088;False
c_5540;559.35;42;13.317857142857143;16;2021-03-17 17:00:02.444941;2023-01-16 21:07:32.228414;False
c_5806;559.1;39;14.335897435897436;13;2021-03-30 00:09:50.407239;2023-01-11 08:28:15.240348;False
c_5034;558.95;25;22.358;13;2021-04-13 22:00:40.522082;2023-02-23 08:24:59.772184;False
c_3385;558.8299999999999;38;14.706052631578945;24;2021-04-06 00:28:52.485705;2023-02-01 17:59:53.943824;False
c_6492;558.3199999999999;31;18.01032258064516;23;2021-03-16 05:46:11.474483;2023-02-06 12:07:59.656622;False
c_4751;558.26;37;15.088108108108107;19;2021-03-18 16:30:23.390093;2023-01-03 05:29:29.015491;False
c_5334;558.24;35;15.949714285714286;26;2021-03-14 01:52:03.208333;2023-02-14 00:15:24.665998;False
c_4811;558.02;33;16.90969696969697;22;2021-03-10 20:22:09.223901;2023-02-22 18:45:43.854331;False
c_6054;557.72;31;17.990967741935485;25;2021-03-28 15:54:20.197602;2023-01-11 05:35:23.255606;False
c_3568;557.65;46;12.122826086956522;17;2021-04-22 14:06:03.858876;2023-02-02 19:33:56.046001;False
c_48;557.37;31;17.97967741935484;19;2021-04-08 21:29:33.965027;2023-02-07 08:43:18.046009;False
c_1982;557.26;41;13.59170731707317;26;2021-04-07 15:03:04.902452;2023-02-17 08:23:13.583080;False
c_1175;557.26;41;13.59170731707317;33;2021-03-04 17:35:17.279387;2023-02-09 04:54:03.930253;False
c_376;557.21;30;18.573666666666668;21;2021-03-08 22:45:29.687248;2023-02-25 06:08:51.481020;False
c_6701;557.12;35;15.917714285714286;19;2021-03-03 21:24:57.747020;2022-12-18 03:46:14.115249;False
c_6379;557.03;33;16.87969696969697;8;2021-03-22 21:38:18.752237;2023-02-22 22:33:12.144145;False
c_8538;556.29;46;12.093260869565217;16;2021-04-09 21:08:34.769708;2023-02-27 02:17:07.357176;False
c_298;555.85;23;24.167391304347827;11;2021-04-12 12:04:31.074425;2023-01-11 14:23:24.733148;False
c_1020;555.6999999999999;37;15.018918918918917;16;2021-04-11 06:48:51.269428;2023-02-18 02:17:36.636200;False
c_1114;555.56;46;12.077391304347826;21;2021-03-29 10:02:14.870749;2023-01-26 23:52:56.179978;False
c_1103;555.48;11;50.49818181818182;8;2021-03-29 00:26:57.141972;2022-10-19 08:13:34.113427;False
c_4387;555.35;42;13.222619047619048;22;2021-03-12 10:37:30.117017;2023-02-08 16:26:50.371512;False
c_6577;555.3399999999999;29;19.14965517241379;22;2021-03-15 01:30:07.446432;2023-02-23 20:32:40.927793;False
c_6938;555.18;35;15.862285714285713;19;2021-04-16 05:51:02.268888;2023-02-17 15:13:59.534643;False
c_5679;554.9399999999999;31;17.901290322580643;15;2021-06-03 21:55:18.691850;2022-09-03 21:55:18.691850;False
c_8236;554.9;34;16.320588235294117;8;2021-04-19 18:27:07.267226;2022-09-27 02:27:16.533084;False
c_6041;554.86;34;16.319411764705883;24;2021-03-01 13:43:24.910147;2023-02-26 02:14:40.763270;False
c_3817;554.5;38;14.592105263157896;21;2021-04-11 23:23:39.562114;2023-02-19 16:20:38.621480;False
c_4304;554.21;33;16.794242424242427;13;2021-04-14 07:53:15.662617;2023-01-22 04:11:44.929752;False
c_1981;553.84;41;13.50829268292683;19;2021-06-13 12:32:57.057959;2023-02-13 12:32:57.057959;False
